Species	BAN001.A0101.SG1.1_10M	BAN001.A0102.SG1.4_10M	CDM019.A0101.SG1.1_10M	CDM019.A0102.SG1.4_10M	CDM020.A0101.SG1.1_10M	CDM020.A0102.SG1.4_10M	FUM001.A0101.SG1.1_10M	FUM001.A0102.SG1.4_10M	FUM002.A0101.SG1.1_10M	FUM002.A0102.SG1.5_10M	FUM003.A0101.SG1.1_10M	FUM003.A0102.SG1.4_10M	GDN001.A0101.SG1.1_10M	GDN001.A0102.SG1.3_10M	GOY005.A0101.SG1.2_10M	GOY005.A0103.SG1.4_10M	GOY006.A0101.SG1.2_10M	GOY006.A0102.SG1.5_10M	GUE001.A0101.SG1.1_10M	GUE001.A0102.SG1.4_10M	PES001.B0101.SG1.3_10M	PES001.B0102.SG1.5_10M	SPM002.A0101.SG1.1_10M	SPM002.A0103.SG1.4_10M	VLD001.A0101.SG1.1_10M	VLD001.A0102.SG1.2_10M	ZAF001.A0101.SG1.1_10M	ZAF001.A0103.SG1.4_10M
JACPNX01 sp016185275	0	0	2	0	0	1	0	1	6	2	1	2	25	3	1	0	1	3	19	0	3	1	1	0	0	1	20	2
JACPNY01 sp016185255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
JACPOE01 sp016185105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPOP01 sp016191465	0	0	1	1	0	0	0	0	1	0	3	1	6	0	1	0	0	0	6	0	1	0	0	0	0	0	3	0
JACPOQ01 sp016703545	1	0	0	0	1	0	8	0	2	1	2	0	15	1	0	0	0	0	5	0	3	1	0	0	1	0	6	0
JACPOT01 sp016183435	0	0	2	2	2	0	0	0	4	2	2	2	8	0	1	1	5	4	32	0	5	6	0	0	3	0	12	2
JACPOT01 sp016191385	0	0	0	0	1	0	1	0	3	0	1	0	0	1	0	0	6	0	7	0	6	3	0	0	3	0	1	0
JACPOV01 sp016191325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPPC01 sp016191225	0	0	0	0	0	1	12	1	2	1	1	0	6	0	1	0	1	2	9	0	4	1	0	0	1	0	5	0
JACPPC01 sp016200495	0	0	6	1	4	2	1	0	5	2	0	0	10	0	1	0	0	0	6	0	1	1	0	0	0	0	4	0
JACPPG01 sp016191115	0	0	3	1	2	2	2	2	0	0	8	5	8	0	0	0	0	0	65	2	2	3	0	0	3	0	20	3
JACPPH01 sp016191105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
JACPPJ01 sp016191085	0	0	0	1	1	0	0	0	1	0	4	0	0	0	1	0	4	0	2	0	0	0	0	0	0	0	1	1
JACPPM01 sp016191015	0	0	1	2	3	0	8	1	1	0	2	0	0	0	0	0	1	0	8	0	2	1	0	0	3	0	5	1
JACPPN01 sp016190995	0	0	2	0	2	0	19	0	1	0	0	1	16	2	0	0	9	1	60	2	7	0	0	0	1	0	8	1
JACPPP01 sp016190935	0	0	0	1	1	1	0	0	0	0	2	0	0	1	0	0	1	1	1	0	2	2	0	0	0	0	0	0
JACPPQ01 sp016190925	0	0	1	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0
JACPPR01 sp016190895	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0
JACPPT01 sp016190815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
JACPPV01 sp016190825	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
JACPPX01 sp016190785	0	0	0	0	0	0	0	0	2	1	0	0	3	1	0	0	1	1	0	0	2	0	0	0	4	1	0	0
JACPPY01 sp016190755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
JACPQC01 sp016190695	0	0	2	2	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0
JACPQD01 sp016190665	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	3	0	1	1	0	0	0	0	4	0
JACPQF01 sp016190625	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1
JACPQH01 sp016190585	0	0	1	0	1	0	1	0	2	0	1	0	0	0	1	0	2	0	0	0	3	5	0	0	0	0	2	0
JACPQI01 sp016190545	0	0	0	0	0	0	3	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
JACPQK01 sp016190535	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
JACPQL01 sp016190445	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	3	0	1	0
JACPQM01 sp016190505	0	0	2	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPQN01 sp016190485	1	0	0	0	2	2	12	0	2	0	2	0	5	0	1	0	1	0	0	0	0	0	0	0	1	1	2	0
JACPQO01 sp016190405	0	0	0	0	1	1	0	3	4	0	1	2	0	0	2	0	2	1	3	0	0	1	0	0	0	0	0	0
JACPQP01 sp016190465	1	0	0	0	2	1	8	0	1	2	3	0	7	1	1	0	1	2	5	0	2	2	0	0	1	0	1	0
JACPQR01 sp016190375	0	0	12	1	5	3	7	3	1	1	3	5	18	0	1	0	2	1	14	0	3	3	1	0	0	0	5	1
JACPQU01 sp016190305	0	0	4	0	4	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPQY01 sp016190245	0	0	0	0	0	1	0	0	0	1	3	2	0	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0
JACPQZ01 sp016190205	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0
JACPRA01 sp016190215	0	0	2	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	2	1
JACPRB01 sp016190155	0	0	2	0	2	0	3	0	2	0	4	0	21	3	4	1	0	2	16	1	3	1	0	0	0	1	7	2
JACPRC01 sp016190175	1	0	2	1	3	0	2	0	0	0	1	0	0	0	0	0	0	0	18	0	1	0	0	0	1	0	4	1
JACPRG01 sp016190025	0	0	0	2	2	3	9	1	0	0	2	1	19	1	1	0	3	1	13	1	3	1	0	0	0	0	3	1
JACPRH01 sp016190055	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JACPRK01 sp016190005	0	0	1	0	4	2	2	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
JACPRK01 sp016199905	1	0	2	6	4	0	1	0	2	1	2	1	0	0	1	1	5	0	13	0	4	2	0	0	1	0	1	0
JACPRK01 sp016213845	0	0	0	0	3	1	0	0	1	1	2	0	2	0	0	0	0	0	8	0	0	0	0	0	1	0	4	0
JACPRL01 sp016189965	2	0	0	0	3	2	0	2	0	0	3	0	0	0	0	0	1	1	45	0	1	0	0	0	0	0	5	0
JACPRP01 sp016189905	0	0	0	0	0	1	0	1	3	0	0	0	0	1	2	0	0	0	6	0	0	2	0	0	0	1	0	0
JACPRR01 sp016189825	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
JACPRU01 sp016189835	0	0	2	1	1	0	3	0	6	0	4	0	16	3	3	0	1	1	11	1	5	3	0	0	0	0	7	0
JACPRW01 sp016193585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPRY01 sp016193565	0	0	6	6	5	0	415	92	6	2	1491	394	37	3	1	0	4	0	47	0	3	3	0	0	5	0	0	0
JACPRZ01 sp016193485	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
JACPSA01 sp016193545	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JACPSA01 sp016202525	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPSH01 sp016193395	1	0	3	1	3	0	0	0	3	1	3	2	2	0	1	0	0	0	7	0	3	0	0	0	1	0	2	0
JACPSJ01 sp016193315	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
JACPSL01 sp016193285	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPSQ01 sp016193175	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
JACPSQ01 sp016193195	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0
JACPST01 sp016193105	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPST01 sp016193165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
JACPSV01 sp016193115	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
JACPSX01 sp016193065	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	11	0	1	1	0	0	0	1	2	0
JACPTA01 sp016193005	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPTB01 sp016192995	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPTE01 sp016192945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPTG01 sp016192905	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPTH01 sp016192885	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPTQ01 sp016192705	3	1	2	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	7	0	2	2	0	0	0	0	4	0
JACPTT01 sp016192645	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JACPTX01 sp016192545	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	1	0	7	0
JACPTZ01 sp016192525	0	0	3	0	1	2	0	1	4	0	3	0	6	0	0	0	1	0	3	1	1	0	0	0	0	0	1	1
JACPUC01 sp016192455	1	0	2	1	1	0	4	0	0	2	1	0	12	4	0	0	2	0	15	0	6	0	0	0	1	1	4	0
JACPUP01 sp016192205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
JACPUW01 sp016124515	0	0	0	0	0	1	0	0	1	2	0	0	4	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0
JACPUW01 sp016192035	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
JACPUX01 sp016192065	1	0	2	1	58	12	1	0	3	0	146	41	5	0	10	2	3	4	5	0	1	1	1	0	1	0	4	0
JACPVF01 sp016191845	0	0	1	1	0	0	6	1	4	1	3	2	0	1	2	0	3	2	1	1	1	1	0	0	0	1	0	0
JACPVF01 sp016213105	0	0	2	0	1	0	9	0	2	2	1	0	0	0	3	1	1	0	17	0	3	1	0	0	3	0	2	0
JACPVI01 sp016191815	0	0	3	2	4	1	6	0	2	0	2	0	26	0	4	0	2	1	9	0	4	3	0	0	4	0	5	0
JACPVK01 sp016191795	0	0	0	1	2	0	0	0	0	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
JACPVU01 sp016191585	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0	2	1	47	7	3	2	0	0	0	0	82	23
JACPVY01 sp016197345	0	0	1	0	0	0	0	0	0	2	3	3	7	0	18	1	1	4	0	0	1	0	0	0	0	0	0	0
JACPWC01 sp016197225	0	0	0	0	0	2	11	0	1	1	1	2	0	0	2	0	2	1	11	1	0	2	0	0	1	1	1	0
JACPWG01 sp016197205	0	0	10	1	7	5	1	0	4	0	1	0	17	2	1	1	3	2	13	0	7	6	0	0	3	1	4	1
JACPWO01 sp016197005	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
JACPWU01 sp016196885	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
JACPWV01 sp016196905	0	0	1	1	0	2	0	0	2	0	0	0	11	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
JACPWY01 sp016196825	0	0	0	1	0	0	1	0	0	0	1	1	15	0	2	0	0	0	161	1	1	2	0	0	0	0	0	0
JACPXA01 sp016196785	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	1	0
JACPXH01 sp016196625	0	0	1	0	0	0	1	1	0	0	0	0	1	0	2	0	4	0	7	0	0	0	0	0	0	0	3	0
JACPXK01 sp016196565	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
JACPXM01 sp016196545	0	0	0	0	0	0	2	0	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
JACPXN01 sp016196515	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
JACPXO01 sp016196505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
JACPXR01 sp016196465	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JACPXS01 sp016196415	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
JACPXU01 sp016196375	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1
JACPXZ01 sp016196225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPYA01 sp016196295	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0
JACPYF01 sp016196195	0	0	1	0	2	1	0	0	1	2	1	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	2	0
JACPYG01 sp016196125	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
JACPYM01 sp016196035	0	0	0	1	1	0	0	0	6	0	4	1	1	0	5	1	2	0	18	2	5	0	0	0	0	1	6	2
JACPYZ01 sp016195765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPZA01 sp016195715	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
JACPZD01 sp016195665	0	0	0	0	2	2	0	0	0	1	2	3	2	0	4	0	1	2	3	0	2	0	0	0	1	0	2	0
JACPZE01 sp016195685	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
JACPZF01 sp016195615	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
JACPZJ01 sp016195585	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
JACPZM01 sp016195485	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPZP01 sp016195405	0	0	2	2	2	0	15	0	8	0	11	4	11	0	0	0	4	1	268	6	3	2	0	0	15	4	14	1
JACPZR01 sp016195395	0	0	1	0	0	0	0	1	1	0	1	0	11	2	0	0	1	1	0	1	2	2	0	0	3	0	2	0
JACPZS01 sp016195385	0	0	1	1	1	2	0	0	0	0	5	4	2	0	0	0	0	0	37	0	0	1	0	0	3	1	5	1
JACPZX01 sp016195325	0	0	6	2	4	0	13	2	0	4	4	1	31	2	0	0	3	0	24	0	1	3	0	0	1	0	3	0
JACPZZ01 sp016177205	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPZZ01 sp016180965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPZZ01 sp016195275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPZZ01 sp016202795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACPZZ01 sp016202815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
JACQAB01 sp016195205	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0
JACQAE01 sp016195095	0	0	1	0	0	0	0	0	0	1	2	1	22	0	0	0	1	0	14	0	2	0	0	0	5	0	1	0
JACQAF01 sp016195145	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0
JACQAG01 sp016195085	0	0	0	2	0	1	14	0	0	2	6	0	0	0	1	0	1	0	10	1	0	0	0	0	1	0	7	2
JACQAI01 sp016195115	0	2	1	1	2	1	2	0	0	1	3	5	3	1	0	0	0	2	10	4	4	2	0	0	2	3	5	0
JACQAJ01 sp016195045	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
JACQAP01 sp016194905	0	0	4	0	5	1	5	1	2	3	22	13	12	1	3	0	8	4	54	1	2	1	0	0	2	0	8	3
JACQAR01 sp016194825	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
JACQAT01 sp016194865	0	0	0	0	0	1	0	0	5	0	0	0	0	0	1	0	1	0	13	0	0	1	0	0	0	0	1	0
JACQAX01 sp016194725	0	0	5	2	5	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0
JACQAX01 sp016194795	0	0	2	1	1	0	0	0	1	0	6	1	0	0	0	0	0	0	1	0	0	1	0	0	2	1	2	0
JACQBA01 sp016194745	0	0	0	0	2	1	4	0	0	1	1	2	6	0	1	0	1	1	7	0	0	1	0	0	0	0	0	0
JACQBC01 sp016194635	0	0	2	0	0	0	0	0	0	0	1	0	4	0	0	1	0	1	2	0	2	0	0	1	1	1	0	0
JACQBK01 sp016194505	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JACQBO01 sp016194465	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
JACQBQ01 sp016201905	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JACQBR01 sp016194335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACQBW01 sp016194305	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
JACQBY01 sp016201875	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	14	2	0	0
JACQBZ01 sp016194285	1	0	0	0	0	0	1	0	1	1	3	1	0	0	0	1	0	0	6	0	4	0	0	0	0	0	1	0
JACQCA01 sp016201865	0	0	2	0	3	1	0	0	0	0	2	1	0	0	0	0	1	0	5	0	1	0	0	0	3	0	1	0
JACQCE01 sp016201765	3	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	3	0
JACQCF01 sp015233165	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
JACQCF01 sp016201795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
JACQCH01 sp016201735	0	0	0	0	0	1	0	0	5	1	1	0	0	0	1	0	1	0	2	0	3	2	0	0	0	0	1	2
JACQCK01 sp016201695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
JACQCL01 sp016201645	0	0	0	0	0	0	15	8	1	0	16	5	5	1	0	0	1	0	25	1	0	4	0	0	0	1	4	0
JACQCQ01 sp016201505	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	3	1	0	0	1	1	0	0	0	0	1	0
JACQCV01 sp016201425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
JACQCV01 sp016201465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACQCZ01 sp016201405	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0
JACQDB01 sp016201275	0	0	1	1	1	0	9	0	0	1	1	0	6	0	1	0	0	1	12	0	4	2	0	0	0	0	6	1
JACQDE01 sp016179005	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	1
JACQDE01 sp016201285	1	0	1	0	1	1	11	1	2	1	10	1	2	0	3	0	1	0	17	2	7	3	0	0	1	0	5	0
JACQDG01 sp016201185	0	0	4	5	1	1	1	0	1	1	3	1	4	2	0	1	2	0	12	3	3	0	0	0	0	0	0	0
JACQDK01 sp016201135	0	0	0	0	0	2	30	0	2	0	3	0	4	1	3	0	2	3	42	0	3	1	5	0	2	0	4	0
JACQDL01 sp016201065	1	0	2	0	4	1	0	0	2	2	2	0	0	1	2	0	7	0	2	0	3	2	0	0	1	1	2	0
JACQDQ01 sp016201015	0	0	0	0	2	1	2	1	1	0	5	2	7	0	1	0	2	0	22	0	6	1	0	0	1	0	6	0
JACQDT01 sp016200965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
JACQDU01 sp016200955	0	0	0	0	1	2	2	0	3	2	1	1	11	1	2	1	0	0	12	1	5	1	0	0	0	0	3	0
JACQEA01 sp016200825	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
JACQEC01 sp016200765	0	0	0	2	1	0	0	1	1	0	7	2	2	0	1	1	1	0	21	0	1	0	0	0	0	0	3	2
JACQEE01 sp016200725	0	0	0	0	1	1	2	0	0	1	2	1	4	0	1	0	0	0	7	1	3	2	0	0	0	0	0	0
JACQEN01 sp016200585	0	0	4	0	0	0	0	0	2	0	3	1	0	0	3	0	2	0	4	0	3	1	0	0	0	0	4	1
JACQEP01 sp016200485	0	0	0	0	0	0	0	0	1	0	3	0	0	0	3	0	1	0	0	0	1	0	0	0	1	0	4	0
JACQEW01 sp016200365	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
JACQEX01 sp016194375	0	0	1	0	0	0	7	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0
JACQEX01 sp016200345	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
JACQFA01 sp016198945	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	1
JACQFA01 sp016200255	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1
JACQFD01 sp016200225	0	0	2	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	1	0	1	0	4	0
JACQFH01 sp016200145	0	0	1	2	1	2	1	0	5	1	4	3	2	0	0	0	0	0	82	1	2	1	0	0	0	0	12	0
JACQFI01 sp016200135	0	0	6	1	2	0	5	1	3	0	6	3	4	0	0	0	1	0	9	0	1	0	0	0	1	0	3	0
JACQFK01 sp016200125	0	1	1	0	5	3	12	2	5	1	5	1	32	1	1	0	3	0	46	1	11	3	0	0	1	1	32	2
JACQFL01 sp016200085	0	0	3	1	1	2	76	6	3	0	24	12	108	10	2	0	4	0	136	3	11	1	0	0	0	0	16	1
JACQFM01 sp016200035	0	0	2	4	0	0	10	1	2	1	9	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	4
JACQFS01 sp016199935	0	0	3	0	0	1	0	0	5	0	2	0	2	0	1	1	0	0	14	0	1	2	0	0	4	1	0	1
JACQFT01 sp016199925	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	2	0	0	1	0	0	1	0	0	0
JACQFV01 sp016199865	0	0	1	0	0	0	7	0	0	0	1	3	16	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
JACQFZ01 sp016199745	0	0	2	0	3	0	0	0	2	0	3	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
JACQGE01 sp016199675	0	0	0	0	1	1	0	0	0	0	3	0	1	0	1	0	1	0	6	0	0	1	0	0	0	0	0	0
JACQGI01 sp016199625	0	0	1	0	3	2	68	7	0	1	21	7	49	2	0	0	0	1	45	0	2	0	0	0	1	1	9	2
JACQGJ01 sp016199605	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	12	0	2	1	0	0	1	0	0	0
JACQGL01 sp016199525	0	0	1	1	1	1	1	0	1	0	3	0	0	0	1	0	0	0	18	0	0	0	0	0	1	0	0	0
JACQGM01 sp016199585	0	0	3	1	6	0	0	1	5	0	2	3	9	0	1	1	3	1	21	1	7	2	0	0	4	2	3	0
JACQGO01 sp016199485	0	0	0	0	1	0	11	1	3	0	2	1	20	0	2	0	2	1	25	0	4	2	0	0	0	1	4	1
JACQGQ01 sp016199495	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0
JACQGS01 sp016199405	0	0	0	4	0	0	0	0	2	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	2	0	0	0
JACQGT01 sp016199425	0	0	2	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0
JACQGV01 sp016199375	0	0	0	0	0	1	5	0	2	0	0	0	7	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0
JACQGW01 sp016199325	0	0	1	2	1	0	0	1	5	1	3	0	15	1	1	0	5	1	6	0	1	2	0	0	6	0	0	0
JACQGX01 sp016199265	0	0	3	1	4	0	2	0	3	1	2	1	8	1	3	0	3	0	65	1	2	2	0	0	1	0	8	3
JACQGZ01 sp016199305	0	0	0	0	1	0	0	0	0	0	45	9	6	1	1	0	7	0	5	0	2	3	0	0	0	2	1	1
JACQHA01 sp016199255	0	0	0	0	1	0	0	1	1	0	3	0	0	1	1	1	1	0	0	0	4	1	0	0	0	0	0	0
JACQHC01 sp016199245	0	0	3	0	0	0	0	0	2	2	4	1	0	0	1	0	1	0	17	0	0	0	0	0	0	1	3	0
JACQHH01 sp016199125	0	0	1	1	3	0	0	2	1	2	1	1	55	4	0	0	7	3	0	0	3	1	0	0	1	0	0	0
